id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,wtd_loans,interest_rate,int_rate2,num_rate,numrate,good
8125362,11500,11500, 60 months,17.76%,290.53,10+ years,OWN,35000,Current,debt_consolidation,AL,33.26,0,6/24/06 9:40,,11,15843,24,11008.4,1160.92,491.6,669.32,,,17.76%,,,1
8126148,9750,9750, 36 months,10.99%,319.16,7 years,RENT,29000,Current,debt_consolidation,DE,7.49,0,3/3/99 5:06,77,11,2902,35,8821.89,1271.08,928.11,342.97,,,10.99%,,,1
8126558,2650,2650, 36 months,11.99%,88.01,n/a,RENT,57000,Current,debt_consolidation,NY,27.35,0,6/12/97 7:02,37,18,1904,40,2400.21,351.96,249.79,102.17,,,11.99%,,,1
8126876,12000,12000, 36 months,9.99%,387.15,10+ years,MORTGAGE,126000,Current,credit_card,NJ,6.94,0,2/20/07 9:42,35,16,7070,25,10840.36,1543.56,1159.64,383.92,,,9.99%,,,1
8127262,21350,21350, 60 months,21.70%,586.03,5 years,MORTGAGE,70000,Current,debt_consolidation,NH,16.3,1,12/9/97 1:58,21,8,10834,29,17028.24,5844.12,4321.76,1522.36,,,21.70%,,,1
8127660,12475,12475, 36 months,9.67%,400.61,1 year,RENT,106000,Current,debt_consolidation,TX,8.04,0,7/29/88 8:52,33,12,5342,27,11568.45,1200.54,906.55,293.99,,,9.67%,,,1
8128099,23850,23850, 36 months,8.60%,754,3 years,RENT,120000,Current,credit_card,NY,7.61,0,11/19/01 9:06,,9,23329,14,21492.76,3015.68,2357.24,658.44,,,8.60%,,,1
8134578,16000,16000, 60 months,15.61%,385.79,8 years,MORTGAGE,75800,Current,home_improvement,CT,2.52,0,3/2/99 12:54,,13,5210,37,15275.41,1543.1,724.59,818.51,,,15.61%,,,1
8135048,33950,33950, 60 months,14.98%,807.32,1 year,MORTGAGE,67900,Fully Paid,credit_card,UT,22.52,0,11/6/88 12:00,,13,26584,38,0,34373.81,33950,423.81,,,14.98%,,,1
8135466,17500,17500, 60 months,12.99%,398.09,10+ years,MORTGAGE,102000,Current,debt_consolidation,KY,14.16,1,9/12/85 12:14,16,13,17437,27,16657.45,1581.64,842.55,739.09,,,12.99%,,,1
8136009,8000,8000, 36 months,9.99%,258.1,4 years,OWN,70000,Current,debt_consolidation,MD,8.74,1,9/23/00 5:09,15,12,6681,34,7226.76,1029.24,773.24,256,,,9.99%,,,1
8136873,15000,15000, 36 months,12.99%,505.34,8 years,MORTGAGE,78000,Current,credit_card,CA,17.57,2,7/28/94 11:33,9,14,20466,35,13607.83,2018.28,1392.17,626.11,,,12.99%,,,1
8137209,28000,28000, 36 months,21.70%,1065,10+ years,MORTGAGE,80000,Current,debt_consolidation,AZ,22.53,0,8/24/89 12:37,36,19,28277,32,26293.97,3194.13,1706.03,1488.1,,,21.70%,,,1
8138123,25000,25000, 60 months,16.20%,610.62,10+ years,MORTGAGE,77700,Current,debt_consolidation,VA,9.65,0,6/18/96 11:02,,10,16492,28,24169.57,1831.77,830.43,1001.34,,,16.20%,,,1
8144641,15000,15000, 36 months,11.99%,498.15,< 1 year,MORTGAGE,85000,Current,debt_consolidation,KS,29.11,0,1/6/98 2:12,46,13,27800,22,13586.17,1992.2,1413.83,578.37,,,11.99%,,,1
8145664,17500,17500, 60 months,18.55%,449.64,7 years,RENT,50000,Current,debt_consolidation,MN,13.18,0,3/12/03 1:16,,6,2169,33,16562.28,1996.34,937.72,1058.62,,,18.55%,,,1
8146084,6400,6400, 36 months,12.99%,215.62,6 years,MORTGAGE,38900,Current,debt_consolidation,OH,16.13,0,6/1/05 11:24,,13,7453,27,5805.87,861.32,594.13,267.19,,,12.99%,,,1
8146446,10000,10000, 36 months,14.30%,343.24,9 years,OWN,32000,Current,debt_consolidation,AK,20.52,0,3/9/02 12:00,67,7,11767,13,9320.49,1028.58,679.51,349.07,,,14.30%,,,1
8146856,7500,7500, 36 months,9.99%,241.97,n/a,RENT,37932,Current,credit_card,PA,14.05,0,2/15/85 9:56,,6,5861,14,6775.71,964.08,724.29,239.79,,,9.99%,,,1
8147162,9325,9325, 36 months,6.03%,283.82,10+ years,MORTGAGE,80000,Current,debt_consolidation,CO,26.39,0,7/2/99 1:57,72,19,15680,46,6463.11,3032.44,2861.89,170.55,,,6.03%,,,1
8147509,10000,10000, 36 months,9.99%,322.63,2 years,RENT,60000,Current,debt_consolidation,MA,18.66,1,2/25/06 5:23,15,18,10213,45,9033.55,1286.4,966.45,319.95,,,9.99%,,,1
8148037,9325,9325, 36 months,16.20%,328.77,10+ years,MORTGAGE,28000,Current,debt_consolidation,MI,14.23,1,1/18/02 7:59,15,13,9981,20,8497.34,1314.36,827.66,486.7,,,16.20%,,,1
8148490,17000,17000, 36 months,8.90%,539.81,2 years,MORTGAGE,50000,Current,credit_card,OH,12.65,0,4/29/05 12:00,,12,17299,22,15328.95,2156.18,1671.05,485.13,,,8.90%,,,1
8154812,8000,8000, 36 months,14.30%,274.59,10+ years,RENT,42000,Current,debt_consolidation,WY,32.2,0,12/9/91 4:09,27,10,10419,19,7270.05,1098.36,729.95,368.41,,,14.30%,,,1
8155196,11200,11200, 60 months,16.20%,273.56,10+ years,MORTGAGE,35000,Current,debt_consolidation,FL,23.04,3,4/26/00 6:23,19,7,5070,24,10700.75,1093.82,499.25,594.57,,,16.20%,,,1
8155613,6300,6300, 36 months,14.30%,216.24,7 years,RENT,28500,Current,credit_card,TX,33.18,0,11/28/99 11:05,,7,7413,17,5725.7,864.16,574.3,289.86,,,14.30%,,,1
8156053,16000,16000, 36 months,11.99%,531.36,10+ years,RENT,81248,Current,debt_consolidation,NY,14.18,0,9/9/97 4:18,,19,16974,24,14491.92,2125,1508.08,616.92,,,11.99%,,,1
8156417,7200,7200, 36 months,14.30%,247.13,n/a,RENT,27000,Current,debt_consolidation,CA,26.71,0,11/24/94 8:18,63,15,10830,27,2498.09,4985.04,4701.91,283.13,,,14.30%,,,1
8156847,14000,14000, 60 months,12.99%,318.48,1 year,MORTGAGE,70000,Current,credit_card,PA,15.74,0,11/20/95 9:02,37,8,9729,16,13325.86,1265.48,674.14,591.34,,,12.99%,,,1
8157238,12700,12700, 36 months,19.20%,466.82,< 1 year,MORTGAGE,56000,Current,other,CA,13.63,1,2/7/98 1:31,22,7,6721,10,11622.02,1863.68,1077.98,785.7,,,19.20%,,,1
8158107,35000,35000, 36 months,17.10%,1249.59,5 years,MORTGAGE,171000,Current,small_business,TX,4.62,0,12/15/96 8:30,,6,17651,26,32715.23,3748.77,2284.77,1464,,,17.10%,,,1
8158524,14000,14000, 36 months,7.90%,438.07,2 years,MORTGAGE,145000,Current,debt_consolidation,AZ,19.84,0,6/10/95 12:00,75,21,30998,52,12955.44,1314.21,1044.56,269.65,,,7.90%,,,1
8185172,28000,28000, 60 months,17.10%,697.38,7 years,MORTGAGE,145000,Current,debt_consolidation,MD,13.77,0,6/18/97 12:00,,25,36099,42,26780.73,2789.52,1219.27,1570.25,,,17.10%,,,1
8185517,6000,6000, 36 months,10.99%,196.41,2 years,MORTGAGE,55000,Current,credit_card,CA,13.92,2,9/22/95 12:00,9,7,5642,28,5427.89,783.51,572.11,211.4,,,10.99%,,,1
8194949,15000,15000, 36 months,17.76%,540.49,10+ years,RENT,53500,Current,debt_consolidation,FL,20.66,1,5/18/94 12:00,15,3,6251,16,14030.48,1621.2,969.52,651.68,,,17.76%,,,1
8205049,19425,19425, 60 months,14.30%,455.02,10+ years,OWN,44000,Current,debt_consolidation,TX,26.68,0,9/18/95 12:00,60,10,18604,21,18514.73,1820.08,910.27,909.81,,,14.30%,,,1
8205349,9600,9600, 36 months,16.20%,338.46,8 years,MORTGAGE,100000,Current,debt_consolidation,NY,9.22,0,11/11/03 4:40,42,14,8521,22,8747.69,1353.52,852.31,501.21,,,16.20%,,,1
8214930,20000,20000, 36 months,11.99%,664.2,10+ years,MORTGAGE,280000,Current,debt_consolidation,PA,9.44,0,8/18/91 12:00,,19,90824,41,18114.74,2656.48,1885.26,771.22,,,11.99%,,,1
8215425,35000,35000, 36 months,15.61%,1223.77,10+ years,MORTGAGE,268997,Current,debt_consolidation,OK,9.44,0,6/18/89 12:00,45,11,86069,19,31866.71,4893.31,3133.29,1760.02,,,15.61%,,,1
8224956,6000,6000, 36 months,20.20%,223.6,7 years,RENT,47000,Current,credit_card,NY,13.97,0,3/22/03 12:00,,5,6148,10,5497.21,894.16,502.79,391.37,,,20.20%,,,1
8234599,2000,2000, 36 months,19.52%,73.84,n/a,OWN,50000,Current,vacation,NC,24.05,0,6/7/81 5:07,,12,7778,21,1830.77,295.24,169.23,126.01,,,19.52%,,,1
8235115,10000,10000, 36 months,9.99%,322.63,7 years,RENT,43200,Current,debt_consolidation,CA,18.1,0,4/18/96 12:00,,7,4099,16,9031.84,1288.68,968.16,320.52,,,9.99%,,,1
8244786,20000,20000, 36 months,10.99%,654.68,10+ years,MORTGAGE,102000,Current,credit_card,FL,22.61,1,5/1/77 8:26,13,19,33118,40,18087.88,2618.72,1912.12,706.6,,,10.99%,,,1
8264704,20000,20000, 60 months,9.25%,417.6,10+ years,MORTGAGE,89000,Current,debt_consolidation,NY,16.24,0,5/18/02 12:00,,10,6325,31,18935.81,1667.58,1064.19,603.39,,,9.25%,,,1
8265219,14000,14000, 36 months,12.99%,471.65,9 years,MORTGAGE,55000,Current,debt_consolidation,AL,19.13,0,7/5/99 12:17,,13,10709,21,12700.54,1883.88,1299.46,584.42,,,12.99%,,,1
8265613,15250,15250, 36 months,17.76%,549.49,3 years,RENT,67232,Current,debt_consolidation,FL,14.35,1,8/24/01 8:30,23,10,20100,14,13925.8,2197.96,1324.2,873.76,,,17.76%,,,1
8266048,15250,15250, 36 months,14.30%,523.44,2 years,RENT,40000,Current,debt_consolidation,CA,16.47,0,10/23/01 7:47,,4,9716,11,13858.53,2093.76,1391.47,702.29,,,14.30%,,,1
8274853,16000,16000, 60 months,24.99%,469.53,10+ years,RENT,45000,Current,medical,NY,22.29,2,2/19/02 5:56,4,9,9609,27,15438.79,1873.47,561.21,1312.26,,,24.99%,,,1
8275271,16800,16800, 36 months,9.67%,539.49,10+ years,RENT,100000,Current,debt_consolidation,CA,21.48,2,7/27/93 12:00,12,7,10458,26,15164.44,2157.27,1635.56,521.71,,,9.67%,,,1
8276112,2900,2900, 36 months,20.20%,108.08,< 1 year,RENT,60000,Current,moving,PA,18.58,2,12/22/96 12:00,10,10,15617,32,2657.11,431.93,242.89,189.04,,,20.20%,,,1
8285020,25000,25000, 36 months,19.20%,918.94,3 years,MORTGAGE,89000,Current,credit_card,TN,9.47,0,6/27/89 12:56,,8,16637,10,22874.46,3674.77,2125.54,1549.23,,,19.20%,,,1
8285430,7125,7125, 36 months,10.99%,233.23,7 years,MORTGAGE,45000,Current,credit_card,CA,11.12,0,2/15/03 10:10,,5,2417,12,2091.19,5228.73,5033.81,194.92,,,10.99%,,,1
8285847,10800,10800, 36 months,7.62%,336.55,5 years,MORTGAGE,198000,Fully Paid,home_improvement,CO,2.62,0,6/30/00 10:50,,5,2786,25,0,10929.88,10800,129.88,,,7.62%,,,1
8294664,10000,10000, 36 months,6.97%,308.64,2 years,MORTGAGE,34000,Current,debt_consolidation,CA,11.59,0,1/5/99 5:39,,15,13703,23,8990.12,1233.2,1009.88,223.32,,,6.97%,,,1
8295003,9175,9175, 36 months,17.10%,327.58,10+ years,MORTGAGE,50000,Fully Paid,debt_consolidation,CA,21.41,1,6/23/90 12:15,13,11,14414,28,0,9305.89,9175,130.89,,,17.10%,,,1
8295742,24000,24000, 60 months,17.10%,597.76,8 years,RENT,60000,Current,credit_card,HI,24.74,0,11/21/84 11:59,,20,35624,32,22954.95,2390.89,1045.05,1345.84,,,17.10%,,,1
8304603,5000,5000, 36 months,16.20%,176.28,4 years,MORTGAGE,60320,Current,credit_card,UT,13,0,9/18/01 12:00,58,11,2705,29,4556.19,704.8,443.81,260.99,,,16.20%,,,1
8304994,21000,21000, 36 months,14.30%,720.8,1 year,MORTGAGE,111000,Current,debt_consolidation,LA,13.08,1,6/20/96 11:38,19,7,14777,27,19085.77,2880.35,1914.23,966.12,,,14.30%,,,1
8305356,28000,28000, 60 months,12.99%,636.95,10+ years,MORTGAGE,165000,Current,debt_consolidation,NY,25.94,2,3/20/85 8:04,13,23,17227,37,26642.76,2547.8,1357.24,1190.56,,,12.99%,,,1
8305729,12000,12000, 36 months,8.90%,381.04,3 years,RENT,58000,Current,credit_card,CT,27.08,0,8/10/05 12:00,,19,16243,27,11117.37,1143.12,882.63,260.49,,,8.90%,,,1
8306235,5225,5225, 36 months,10.99%,171.04,6 years,RENT,65710,Current,debt_consolidation,IL,20.27,0,5/4/99 12:00,34,8,13142,40,4725.44,684.16,499.56,184.6,,,10.99%,,,1
8314746,21000,21000, 60 months,25.83%,626.64,10+ years,RENT,65000,Current,debt_consolidation,TX,18.79,0,7/18/02 11:02,,8,19640,27,20280.37,2500.64,719.63,1781.01,,,25.83%,,,1
8315175,8000,8000, 36 months,21.70%,304.29,8 years,MORTGAGE,65000,Current,credit_card,MI,14.31,2,7/5/82 9:07,10,13,14872,29,7344.06,1217,655.94,561.06,,,21.70%,,,1
8315612,18000,18000, 36 months,10.99%,589.22,6 years,MORTGAGE,53400,Current,debt_consolidation,LA,12.63,0,7/15/03 11:04,,8,8535,12,16284.29,2349.72,1715.71,634.01,,,10.99%,,,1
8316441,22325,22325, 60 months,21.70%,612.8,6 years,RENT,50000,Current,credit_card,CA,31.28,0,7/21/04 12:00,,13,21980,26,21465.71,2451.11,859.29,1591.82,,,21.70%,,,1
8355991,5000,5000, 36 months,19.52%,184.6,10+ years,MORTGAGE,150000,Current,home_improvement,FL,9.61,2,6/22/91 12:00,5,10,9042,35,4576.95,738.04,423.05,314.99,,,19.52%,,,1
8365528,19600,19600, 36 months,9.25%,625.56,n/a,MORTGAGE,43800,Current,debt_consolidation,TX,20.03,0,11/22/78 12:00,,6,27565,20,17684.78,2496.03,1915.22,580.81,,,9.25%,,,1
8365898,14000,14000, 36 months,21.70%,532.5,7 years,RENT,46384,Current,debt_consolidation,CA,20.53,0,1/28/93 12:00,31,16,12030,20,12852.42,2129.19,1147.58,981.61,,,21.70%,,,1
8366287,14175,14175, 36 months,9.99%,457.33,10+ years,MORTGAGE,52214,Current,credit_card,IL,22.22,0,8/23/90 12:00,,5,17549,15,12802.98,1826.23,1372.02,454.21,,,9.99%,,,1
8374712,22750,22750, 60 months,19.20%,592.66,10+ years,MORTGAGE,92000,Current,debt_consolidation,MI,22.56,0,9/22/97 12:00,,10,4099,39,22053.69,1776.18,696.31,1079.87,,,19.20%,,,1
8375149,7000,7000, 36 months,17.76%,252.23,10+ years,MORTGAGE,109000,Current,debt_consolidation,NY,18.06,0,2/22/93 12:00,74,7,4844,21,6392.38,1008.53,607.62,400.91,,,17.76%,,,1
8375639,5000,5000, 36 months,17.76%,180.17,3 years,OWN,40000,Current,credit_card,UT,23.26,0,3/22/03 12:00,73,20,7234,29,4565.92,720.47,434.08,286.39,,,17.76%,,,1
8376271,25000,25000, 60 months,17.10%,622.66,2 years,RENT,167000,Current,debt_consolidation,VA,13.55,1,11/23/93 12:00,4,17,28931,33,23911.43,2490.49,1088.57,1401.92,,,17.10%,,,1
8384974,11500,11500, 36 months,9.67%,369.3,10+ years,MORTGAGE,75000,Current,debt_consolidation,AL,23.86,0,7/21/92 12:00,,15,24996,33,10663.7,1107.51,836.3,271.21,,,9.67%,,,1
8385487,21000,21000, 60 months,17.76%,530.53,10+ years,MORTGAGE,50000,Current,debt_consolidation,OR,20.64,0,9/22/84 12:00,,13,19877,33,20102.16,2120.26,897.84,1222.42,,,17.76%,,,1
8386239,24000,24000, 60 months,24.08%,691.55,10+ years,OWN,65000,Current,debt_consolidation,NM,20.33,3,7/23/00 12:00,18,6,9502,21,23134.72,2765.75,865.28,1900.47,,,24.08%,,,1
8394615,10200,10200, 60 months,17.10%,254.05,< 1 year,MORTGAGE,50000,Current,debt_consolidation,WI,7.92,2,12/21/95 12:00,8,9,7322,22,9755.82,1016.2,444.18,572.02,,,17.10%,,,1
8395031,10000,10000, 60 months,17.76%,252.64,3 years,RENT,33280,Current,debt_consolidation,MA,31.54,0,2/21/01 12:00,,16,9568,31,9572.09,1010.47,427.91,582.56,,,17.76%,,,1
8395462,11900,11900, 36 months,9.67%,382.14,1 year,RENT,85000,Current,credit_card,CA,17.07,0,7/1/95 12:00,,14,11239,56,8010.15,4146.42,3889.85,256.57,,,9.67%,,,1
8395874,5000,5000, 36 months,13.67%,170.09,< 1 year,MORTGAGE,55000,Current,home_improvement,PA,12.48,0,2/22/99 12:00,71,9,4733,20,4539.8,680.18,460.2,219.98,,,13.67%,,,1
8396411,10000,10000, 36 months,10.99%,327.34,10+ years,RENT,110000,Current,debt_consolidation,CA,10.59,0,11/28/02 12:00,,4,25521,12,9046.45,1305.91,953.55,352.36,,,10.99%,,,1
8404818,30000,30000, 36 months,14.30%,1029.71,8 years,MORTGAGE,78000,Current,debt_consolidation,WA,11.28,0,7/21/03 12:00,,11,34847,19,27265.35,4114.85,2734.65,1380.2,,,14.30%,,,1
8405356,13000,13000, 36 months,9.99%,419.42,n/a,MORTGAGE,48000,Current,debt_consolidation,FL,21.68,0,12/22/90 12:00,61,10,8274,26,11742.01,1674.44,1257.99,416.45,,,9.99%,,,1
8405839,7000,7000, 36 months,12.99%,235.83,8 years,MORTGAGE,45000,Current,credit_card,WA,9.41,0,11/22/06 12:00,,9,4087,11,6349.91,942.45,650.09,292.36,,,12.99%,,,1
8406429,20000,20000, 36 months,19.20%,735.15,9 years,MORTGAGE,86000,Current,debt_consolidation,NY,21.02,0,6/23/99 12:00,,21,26917,54,18300.32,2938.5,1699.68,1238.82,,,19.20%,,,1
8414609,35000,35000, 60 months,22.40%,974.64,1 year,MORTGAGE,80000,Current,home_improvement,AZ,20.51,0,5/23/97 12:00,,17,28363,45,34018.16,2923.38,981.84,1941.54,,,22.40%,,,1
8454611,8400,8400, 36 months,15.61%,293.71,3 years,RENT,95000,Current,moving,FL,9.08,0,4/23/00 12:00,,9,4859,27,7647.72,1174.84,752.28,422.56,,,15.61%,,,1
8474922,20000,20000, 60 months,18.55%,513.88,9 years,MORTGAGE,57500,Current,debt_consolidation,TX,17.14,0,10/24/92 12:00,,8,3856,30,19162.05,2055.31,837.95,1217.36,,,18.55%,,,1
8484608,25000,25000, 60 months,18.55%,642.34,10+ years,MORTGAGE,82600,Current,debt_consolidation,CO,13.09,1,2/23/90 12:00,21,10,22774,33,23952.6,2569.09,1047.4,1521.69,,,18.55%,,,1
8485154,35000,35000, 60 months,19.52%,917.97,3 years,OWN,97000,Fully Paid,debt_consolidation,CA,3.9,0,2/24/02 12:00,,7,20032,14,0,36133,35000,1133,,,19.52%,,,1
8494880,15000,15000, 36 months,8.90%,476.3,< 1 year,MORTGAGE,75000,Current,credit_card,NY,11.96,0,4/24/95 12:00,80,17,17380,47,13525.12,1903.07,1474.88,428.19,,,8.90%,,,1
8495192,2000,2000, 36 months,23.70%,78.16,< 1 year,RENT,35000,Current,moving,OR,24.25,0,12/24/86 12:00,,10,22598,12,1840.72,312.64,159.28,153.36,,,23.70%,,,1
8504872,6250,6250, 36 months,12.99%,210.56,n/a,RENT,25488,Current,debt_consolidation,MI,8.24,0,6/24/98 12:00,,5,6271,6,5669.61,841.4,580.39,261.01,,,12.99%,,,1
8515074,12600,12600, 36 months,11.99%,418.45,10+ years,MORTGAGE,105000,Current,debt_consolidation,IL,10.07,0,10/24/94 12:00,50,8,8413,39,11412.29,1673.56,1187.71,485.85,,,11.99%,,,1
8524938,21200,21200, 36 months,7.90%,663.36,6 years,MORTGAGE,60000,Current,credit_card,NM,15.62,0,11/30/81 12:00,,12,27499,24,20676.21,663.36,523.79,139.57,,,7.90%,,,1
8534736,4200,4200, 36 months,13.67%,142.88,7 years,MORTGAGE,46000,Current,home_improvement,TX,15.73,2,7/21/02 12:00,0,9,4287,30,3911.7,428.54,288.3,140.24,,,13.67%,,,1
8535421,15000,15000, 36 months,17.76%,540.49,10+ years,RENT,62915,Current,credit_card,CA,18.03,0,4/18/86 12:00,79,9,18230,29,14030.64,1620.93,969.36,651.57,,,17.76%,,,1
8536098,12000,12000, 60 months,12.99%,272.98,10+ years,MORTGAGE,168000,Current,credit_card,MD,5.55,0,4/6/89 12:00,,11,37221,37,11566.89,817.44,433.11,384.33,,,12.99%,,,1
8544903,18000,18000, 36 months,9.67%,578.03,10+ years,RENT,78000,Current,credit_card,CA,16.71,0,11/30/93 12:00,39,19,19618,51,16247.03,2312.12,1752.97,559.15,,,9.67%,,,1
8545325,10000,10000, 36 months,9.67%,321.13,8 years,MORTGAGE,60000,Current,credit_card,NV,27.4,1,9/4/94 12:00,21,11,7826,20,9272.53,963.39,727.47,235.92,,,9.67%,,,1
8554684,28000,28000, 36 months,7.90%,876.13,3 years,MORTGAGE,120000,Current,credit_card,FL,13.17,1,9/24/87 12:00,5,13,30456,32,25912.25,2626.71,2087.75,538.96,,,7.90%,,,1
8555277,35000,35000, 36 months,14.30%,1201.33,10+ years,MORTGAGE,80047.44,Current,credit_card,OR,22.56,0,4/25/95 12:00,,18,53541,51,31808.53,4802.23,3191.47,1610.76,,,14.30%,,,1
8555711,8500,8500, 36 months,10.99%,278.24,10+ years,RENT,50000,Current,debt_consolidation,MA,22.61,0,2/26/86 12:00,53,7,11848,18,7687.34,1112.96,812.66,300.3,,,10.99%,,,1
8556489,16500,16500, 60 months,13.67%,381.11,3 years,RENT,37500,Current,credit_card,TX,27.94,0,5/27/80 12:00,,8,18848,20,15716.63,1519.52,783.37,736.15,,,13.67%,,,1
8556945,10000,10000, 36 months,8.90%,317.54,10+ years,MORTGAGE,60000,Current,debt_consolidation,TX,19.83,1,10/28/95 12:00,0,17,6485,41,9266.12,950.46,733.88,216.58,,,8.90%,,,1
8557428,24000,24000, 60 months,18.55%,616.65,10+ years,OWN,115000,Current,other,CA,26.7,0,12/4/89 12:00,46,9,31372,26,23251.64,1849.86,748.36,1101.5,,,18.55%,,,1
8557851,12000,12000, 36 months,7.90%,375.49,1 year,RENT,50000,Current,debt_consolidation,WI,4.73,0,4/28/01 12:00,73,10,4020,21,10803.14,1500.88,1196.86,304.02,,,7.90%,,,1
8558429,8000,8000, 36 months,15.61%,279.72,10+ years,RENT,75000,Current,credit_card,NJ,5.25,1,4/29/00 12:00,5,4,8023,14,7283.56,1118.88,716.44,402.44,,,15.61%,,,1
8558946,6000,6000, 36 months,12.99%,202.14,1 year,MORTGAGE,32000,Current,debt_consolidation,AR,17.93,1,10/29/90 12:00,12,6,3362,23,5442.78,807.81,557.22,250.59,,,12.99%,,,1
8559473,25000,25000, 36 months,17.10%,892.57,5 years,MORTGAGE,70000,Current,debt_consolidation,TX,24.09,0,8/29/98 12:00,,15,19158,28,23368.26,2677.29,1631.74,1045.55,,,17.10%,,,1
8559979,8150,8150, 36 months,6.62%,250.24,6 years,RENT,37000,Current,debt_consolidation,TX,14.82,0,3/30/00 12:00,,10,9619,23,7325.11,997.27,824.89,172.38,,,6.62%,,,1
8560792,18000,18000, 36 months,13.67%,612.32,5 years,RENT,80000,Current,debt_consolidation,AZ,15.66,0,7/30/05 12:00,,13,33279,24,16342.87,2449.28,1657.13,792.15,,,13.67%,,,1
8561135,12000,12000, 60 months,17.10%,298.88,10+ years,RENT,71500,Current,debt_consolidation,WV,13.71,0,1/31/87 12:00,72,11,9734,15,11611.4,895.41,388.6,506.81,,,17.10%,,,1
8564930,5025,5025, 36 months,6.03%,152.94,7 years,RENT,55000,Current,credit_card,OK,16.21,0,10/25/93 12:00,49,11,5254,30,4510.38,611.76,514.62,97.14,,,6.03%,,,1
8565368,20000,20000, 36 months,7.90%,625.81,10+ years,MORTGAGE,160000,Current,credit_card,NJ,12.12,0,1/25/95 12:00,32,12,15892,24,18003.82,2503.24,1996.18,507.06,,,7.90%,,,1
8565784,30000,30000, 60 months,16.24%,733.38,10+ years,MORTGAGE,72900,Current,debt_consolidation,IL,13.94,0,1/18/03 12:00,,9,7265,25,29672.95,732.65,327.05,405.6,,,16.24%,,,1
8566745,10750,10750, 60 months,25.80%,320.59,1 year,RENT,110000,Current,debt_consolidation,CA,9.61,1,10/28/04 12:00,13,8,11608,9,10380.68,1281.49,369.32,912.17,,,25.80%,,,1
8567270,12300,12300, 60 months,23.10%,347.45,10+ years,RENT,56000,Current,debt_consolidation,CA,9.47,0,7/28/00 12:00,,8,5354,18,11844.87,1388.21,455.13,933.08,,,23.10%,,,1
8567587,5000,5000, 36 months,10.99%,163.67,10+ years,RENT,45000,Current,credit_card,OK,3.25,2,11/28/99 12:00,15,4,3870,14,4643.12,491.01,356.88,134.13,,,10.99%,,,1
8567983,10000,10000, 60 months,19.20%,260.51,n/a,RENT,30000,Current,debt_consolidation,WA,24.8,7,6/28/94 12:00,13,21,18892,41,9693.63,781.5,306.37,475.13,,,19.20%,,,1
8568389,25000,25000, 60 months,20.20%,665.14,9 years,MORTGAGE,125000,Current,debt_consolidation,TN,7.66,1,4/29/97 12:00,23,13,16475,38,23998.41,2658.97,1001.59,1657.38,,,20.20%,,,1
8569562,10000,10000, 36 months,7.90%,312.91,10+ years,MORTGAGE,84000,Current,debt_consolidation,MN,17.63,0,7/29/00 12:00,,9,35300,24,9002.53,1250.83,997.47,253.36,,,7.90%,,,1
8569949,17325,17325, 36 months,7.90%,542.11,6 years,MORTGAGE,180000,Current,home_improvement,CA,8.46,1,11/13/97 12:00,18,10,3786,19,16034.44,1623.72,1290.56,333.16,,,7.90%,,,1
8570989,5000,5000, 36 months,13.67%,170.09,2 years,RENT,25000,Current,debt_consolidation,CO,19.54,0,4/30/05 12:00,83,8,3701,13,4656.87,510.06,343.13,166.93,,,13.67%,,,1
8571460,3500,3500, 36 months,17.10%,124.96,3 years,OWN,60000,Current,other,PA,13.02,0,2/28/93 12:00,,8,7911,26,3272.75,374.64,227.25,147.39,,,17.10%,,,1
8575070,35000,35000, 60 months,19.52%,917.97,< 1 year,MORTGAGE,268000,Current,debt_consolidation,FL,17.68,1,9/25/97 12:00,10,9,56675,36,33571.06,3671.88,1428.94,2242.94,,,19.52%,,,1
8575447,5000,5000, 36 months,15.10%,173.58,2 years,RENT,120000,Current,home_improvement,TX,8.71,0,12/29/09 12:00,,16,8660,17,4549.23,693.84,450.77,243.07,,,15.10%,,,1
8575880,12000,12000, 60 months,17.76%,303.16,3 years,OWN,42000,Current,credit_card,CA,28.29,0,12/26/99 12:00,,19,25088,27,11617.72,909.48,382.28,527.2,,,17.76%,,,1
8576698,35000,35000, 36 months,15.10%,1215.01,7 years,MORTGAGE,220000,Current,debt_consolidation,FL,14.38,0,12/12/95 12:00,,9,39424,21,32647.81,3643.56,2352.19,1291.37,,,15.10%,,,1
8577046,2000,2000, 36 months,11.99%,66.42,10+ years,RENT,38000,Current,major_purchase,KY,11.52,0,11/28/91 12:00,31,6,6130,17,1811.49,265.62,188.51,77.11,,,11.99%,,,1
8577503,2500,2500, 36 months,23.70%,97.69,1 year,MORTGAGE,36000,Current,debt_consolidation,FL,17.13,0,11/29/09 12:00,,5,7888,5,2352.17,293.07,147.83,145.24,,,23.70%,,,1
